type,show_title,week,type2,year,url,url2,url3,url4
m,green_lantern,2021-09-05,tv,2021,https://www.rottentomatoes.com/m/green_lantern_2021,https://www.rottentomatoes.com/m/green_lantern,https://www.rottentomatoes.com/tv/green_lantern_2021,https://www.rottentomatoes.com/tv/green_lantern
m,green_snake,2021-12-19,tv,2021,https://www.rottentomatoes.com/m/green_snake_2021,https://www.rottentomatoes.com/m/green_snake,https://www.rottentomatoes.com/tv/green_snake_2021,https://www.rottentomatoes.com/tv/green_snake
tv,griselda,2024-03-03,m,2024,https://www.rottentomatoes.com/tv/griselda_2024,https://www.rottentomatoes.com/tv/griselda,https://www.rottentomatoes.com/m/griselda_2024,https://www.rottentomatoes.com/m/griselda
m,grown_ups,2021-10-03,tv,2021,https://www.rottentomatoes.com/m/grown_ups_2021,https://www.rottentomatoes.com/m/grown_ups,https://www.rottentomatoes.com/tv/grown_ups_2021,https://www.rottentomatoes.com/tv/grown_ups
m,grown_ups_2,2023-06-11,tv,2023,https://www.rottentomatoes.com/m/grown_ups_2_2023,https://www.rottentomatoes.com/m/grown_ups_2,https://www.rottentomatoes.com/tv/grown_ups_2_2023,https://www.rottentomatoes.com/tv/grown_ups_2
m,grudge,2022-07-03,tv,2022,https://www.rottentomatoes.com/m/grudge_2022,https://www.rottentomatoes.com/m/grudge,https://www.rottentomatoes.com/tv/grudge_2022,https://www.rottentomatoes.com/tv/grudge
m,grumpy_christmas,2021-12-26,tv,2021,https://www.rottentomatoes.com/m/grumpy_christmas_2021,https://www.rottentomatoes.com/m/grumpy_christmas,https://www.rottentomatoes.com/tv/grumpy_christmas_2021,https://www.rottentomatoes.com/tv/grumpy_christmas
tv,guillermo_del_toros_cabinet_of_curiosities,2022-11-13,m,2022,https://www.rottentomatoes.com/tv/guillermo_del_toros_cabinet_of_curiosities_2022,https://www.rottentomatoes.com/tv/guillermo_del_toros_cabinet_of_curiosities,https://www.rottentomatoes.com/m/guillermo_del_toros_cabinet_of_curiosities_2022,https://www.rottentomatoes.com/m/guillermo_del_toros_cabinet_of_curiosities
m,guillermo_del_toros_pinocchio,2023-01-01,tv,2023,https://www.rottentomatoes.com/m/guillermo_del_toros_pinocchio_2023,https://www.rottentomatoes.com/m/guillermo_del_toros_pinocchio,https://www.rottentomatoes.com/tv/guillermo_del_toros_pinocchio_2023,https://www.rottentomatoes.com/tv/guillermo_del_toros_pinocchio
m,gumraah,2023-06-18,tv,2023,https://www.rottentomatoes.com/m/gumraah_2023,https://www.rottentomatoes.com/m/gumraah,https://www.rottentomatoes.com/tv/gumraah_2023,https://www.rottentomatoes.com/tv/gumraah
m,gunpowder_milkshake,2021-07-18,tv,2021,https://www.rottentomatoes.com/m/gunpowder_milkshake_2021,https://www.rottentomatoes.com/m/gunpowder_milkshake,https://www.rottentomatoes.com/tv/gunpowder_milkshake_2021,https://www.rottentomatoes.com/tv/gunpowder_milkshake
tv,guns_gulaabs,2023-08-27,m,2023,https://www.rottentomatoes.com/tv/guns_gulaabs_2023,https://www.rottentomatoes.com/tv/guns_gulaabs,https://www.rottentomatoes.com/m/guns_gulaabs_2023,https://www.rottentomatoes.com/m/guns_gulaabs
m,guntur_kaaram,2024-02-11,tv,2024,https://www.rottentomatoes.com/m/guntur_kaaram_2024,https://www.rottentomatoes.com/m/guntur_kaaram,https://www.rottentomatoes.com/tv/guntur_kaaram_2024,https://www.rottentomatoes.com/tv/guntur_kaaram
m,guntur_kaaram_hindi,2024-02-18,tv,2024,https://www.rottentomatoes.com/m/guntur_kaaram_hindi_2024,https://www.rottentomatoes.com/m/guntur_kaaram_hindi,https://www.rottentomatoes.com/tv/guntur_kaaram_hindi_2024,https://www.rottentomatoes.com/tv/guntur_kaaram_hindi
tv,gyeongseong_creature,2024-01-14,m,2024,https://www.rottentomatoes.com/tv/gyeongseong_creature_2024,https://www.rottentomatoes.com/tv/gyeongseong_creature,https://www.rottentomatoes.com/m/gyeongseong_creature_2024,https://www.rottentomatoes.com/m/gyeongseong_creature
m,hell_dogs_in_the_house_of_bamboo,2022-12-25,tv,2022,https://www.rottentomatoes.com/m/hell_dogs_in_the_house_of_bamboo_2022,https://www.rottentomatoes.com/m/hell_dogs_in_the_house_of_bamboo,https://www.rottentomatoes.com/tv/hell_dogs_in_the_house_of_bamboo_2022,https://www.rottentomatoes.com/tv/hell_dogs_in_the_house_of_bamboo
m,hit_the_first_case,2022-09-11,tv,2022,https://www.rottentomatoes.com/m/hit_the_first_case_2022,https://www.rottentomatoes.com/m/hit_the_first_case,https://www.rottentomatoes.com/tv/hit_the_first_case_2022,https://www.rottentomatoes.com/tv/hit_the_first_case
tv,hack_my_home,2023-07-16,m,2023,https://www.rottentomatoes.com/tv/hack_my_home_2023,https://www.rottentomatoes.com/tv/hack_my_home,https://www.rottentomatoes.com/m/hack_my_home_2023,https://www.rottentomatoes.com/m/hack_my_home
tv,half_bad_the_bastard_son_the_devil_himself,2022-11-06,m,2022,https://www.rottentomatoes.com/tv/half_bad_the_bastard_son_the_devil_himself_2022,https://www.rottentomatoes.com/tv/half_bad_the_bastard_son_the_devil_himself,https://www.rottentomatoes.com/m/half_bad_the_bastard_son_the_devil_himself_2022,https://www.rottentomatoes.com/m/half_bad_the_bastard_son_the_devil_himself
m,half_brothers,2023-08-27,tv,2023,https://www.rottentomatoes.com/m/half_brothers_2023,https://www.rottentomatoes.com/m/half_brothers,https://www.rottentomatoes.com/tv/half_brothers_2023,https://www.rottentomatoes.com/tv/half_brothers
m,halftime,2022-06-26,tv,2022,https://www.rottentomatoes.com/m/halftime_2022,https://www.rottentomatoes.com/m/halftime,https://www.rottentomatoes.com/tv/halftime_2022,https://www.rottentomatoes.com/tv/halftime
m,hanna,2022-09-11,tv,2022,https://www.rottentomatoes.com/m/hanna_2022,https://www.rottentomatoes.com/m/hanna,https://www.rottentomatoes.com/tv/hanna_2022,https://www.rottentomatoes.com/tv/hanna
tv,happiness,2022-04-24,m,2022,https://www.rottentomatoes.com/tv/happiness_2022,https://www.rottentomatoes.com/tv/happiness,https://www.rottentomatoes.com/m/happiness_2022,https://www.rottentomatoes.com/m/happiness
m,happiness_for_beginners,2023-08-13,tv,2023,https://www.rottentomatoes.com/m/happiness_for_beginners_2023,https://www.rottentomatoes.com/m/happiness_for_beginners,https://www.rottentomatoes.com/tv/happiness_for_beginners_2023,https://www.rottentomatoes.com/tv/happiness_for_beginners
m,happy_ending,2023-09-17,tv,2023,https://www.rottentomatoes.com/m/happy_ending_2023,https://www.rottentomatoes.com/m/happy_ending,https://www.rottentomatoes.com/tv/happy_ending_2023,https://www.rottentomatoes.com/tv/happy_ending
m,hard_days,2023-12-10,tv,2023,https://www.rottentomatoes.com/m/hard_days_2023,https://www.rottentomatoes.com/m/hard_days,https://www.rottentomatoes.com/tv/hard_days_2023,https://www.rottentomatoes.com/tv/hard_days
m,hard_feelings,2023-06-04,tv,2023,https://www.rottentomatoes.com/m/hard_feelings_2023,https://www.rottentomatoes.com/m/hard_feelings,https://www.rottentomatoes.com/tv/hard_feelings_2023,https://www.rottentomatoes.com/tv/hard_feelings
m,hard_target_2,2023-01-08,tv,2023,https://www.rottentomatoes.com/m/hard_target_2_2023,https://www.rottentomatoes.com/m/hard_target_2,https://www.rottentomatoes.com/tv/hard_target_2_2023,https://www.rottentomatoes.com/tv/hard_target_2
tv,harry_meghan,2023-01-01,m,2023,https://www.rottentomatoes.com/tv/harry_meghan_2023,https://www.rottentomatoes.com/tv/harry_meghan,https://www.rottentomatoes.com/m/harry_meghan_2023,https://www.rottentomatoes.com/m/harry_meghan
m,harry_potter_and_the_sorcerers_stone,2023-05-21,tv,2023,https://www.rottentomatoes.com/m/harry_potter_and_the_sorcerers_stone_2023,https://www.rottentomatoes.com/m/harry_potter_and_the_sorcerers_stone,https://www.rottentomatoes.com/tv/harry_potter_and_the_sorcerers_stone_2023,https://www.rottentomatoes.com/tv/harry_potter_and_the_sorcerers_stone
m,hatching,2023-11-05,tv,2023,https://www.rottentomatoes.com/m/hatching_2023,https://www.rottentomatoes.com/m/hatching,https://www.rottentomatoes.com/tv/hatching_2023,https://www.rottentomatoes.com/tv/hatching
m,have_a_nice_day,2023-03-19,tv,2023,https://www.rottentomatoes.com/m/have_a_nice_day_2023,https://www.rottentomatoes.com/m/have_a_nice_day,https://www.rottentomatoes.com/tv/have_a_nice_day_2023,https://www.rottentomatoes.com/tv/have_a_nice_day
m,hes_all_that,2021-09-12,tv,2021,https://www.rottentomatoes.com/m/hes_all_that_2021,https://www.rottentomatoes.com/m/hes_all_that,https://www.rottentomatoes.com/tv/hes_all_that_2021,https://www.rottentomatoes.com/tv/hes_all_that
m,head_to_head,2023-08-13,tv,2023,https://www.rottentomatoes.com/m/head_to_head_2023,https://www.rottentomatoes.com/m/head_to_head,https://www.rottentomatoes.com/tv/head_to_head_2023,https://www.rottentomatoes.com/tv/head_to_head
m,heart_parade,2022-07-03,tv,2022,https://www.rottentomatoes.com/m/heart_parade_2022,https://www.rottentomatoes.com/m/heart_parade,https://www.rottentomatoes.com/tv/heart_parade_2022,https://www.rottentomatoes.com/tv/heart_parade
m,heart_of_stone,2023-09-10,tv,2023,https://www.rottentomatoes.com/m/heart_of_stone_2023,https://www.rottentomatoes.com/m/heart_of_stone,https://www.rottentomatoes.com/tv/heart_of_stone_2023,https://www.rottentomatoes.com/tv/heart_of_stone
tv,heartbreak_high,2022-10-09,m,2022,https://www.rottentomatoes.com/tv/heartbreak_high_2022,https://www.rottentomatoes.com/tv/heartbreak_high,https://www.rottentomatoes.com/m/heartbreak_high_2022,https://www.rottentomatoes.com/m/heartbreak_high
m,heartsong,2022-08-14,tv,2022,https://www.rottentomatoes.com/m/heartsong_2022,https://www.rottentomatoes.com/m/heartsong,https://www.rottentomatoes.com/tv/heartsong_2022,https://www.rottentomatoes.com/tv/heartsong
m,heat,2023-05-14,tv,2023,https://www.rottentomatoes.com/m/heat_2023,https://www.rottentomatoes.com/m/heat,https://www.rottentomatoes.com/tv/heat_2023,https://www.rottentomatoes.com/tv/heat
m,heaven_in_hell,2023-10-29,tv,2023,https://www.rottentomatoes.com/m/heaven_in_hell_2023,https://www.rottentomatoes.com/m/heaven_in_hell,https://www.rottentomatoes.com/tv/heaven_in_hell_2023,https://www.rottentomatoes.com/tv/heaven_in_hell
tv,heirs_to_the_land,2022-04-24,m,2022,https://www.rottentomatoes.com/tv/heirs_to_the_land_2022,https://www.rottentomatoes.com/tv/heirs_to_the_land,https://www.rottentomatoes.com/m/heirs_to_the_land_2022,https://www.rottentomatoes.com/m/heirs_to_the_land
tv,heist,2021-07-25,m,2021,https://www.rottentomatoes.com/tv/heist_2021,https://www.rottentomatoes.com/tv/heist,https://www.rottentomatoes.com/m/heist_2021,https://www.rottentomatoes.com/m/heist
tv,hellbound,2021-12-12,m,2021,https://www.rottentomatoes.com/tv/hellbound_2021,https://www.rottentomatoes.com/tv/hellbound,https://www.rottentomatoes.com/m/hellbound_2021,https://www.rottentomatoes.com/m/hellbound
m,hellboy,2024-03-24,tv,2024,https://www.rottentomatoes.com/m/hellboy_2024,https://www.rottentomatoes.com/m/hellboy,https://www.rottentomatoes.com/tv/hellboy_2024,https://www.rottentomatoes.com/tv/hellboy
m,hellhole,2022-11-06,tv,2022,https://www.rottentomatoes.com/m/hellhole_2022,https://www.rottentomatoes.com/m/hellhole,https://www.rottentomatoes.com/tv/hellhole_2022,https://www.rottentomatoes.com/tv/hellhole
m,hello_goodbye_and_everything_in_between,2022-07-17,tv,2022,https://www.rottentomatoes.com/m/hello_goodbye_and_everything_in_between_2022,https://www.rottentomatoes.com/m/hello_goodbye_and_everything_in_between,https://www.rottentomatoes.com/tv/hello_goodbye_and_everything_in_between_2022,https://www.rottentomatoes.com/tv/hello_goodbye_and_everything_in_between
m,herself,2023-11-05,tv,2023,https://www.rottentomatoes.com/m/herself_2023,https://www.rottentomatoes.com/m/herself,https://www.rottentomatoes.com/tv/herself_2023,https://www.rottentomatoes.com/tv/herself
m,hi_nanna,2024-01-14,tv,2024,https://www.rottentomatoes.com/m/hi_nanna_2024,https://www.rottentomatoes.com/m/hi_nanna,https://www.rottentomatoes.com/tv/hi_nanna_2024,https://www.rottentomatoes.com/tv/hi_nanna
m,hi_papa_hindi,2024-01-14,tv,2024,https://www.rottentomatoes.com/m/hi_papa_hindi_2024,https://www.rottentomatoes.com/m/hi_papa_hindi,https://www.rottentomatoes.com/tv/hi_papa_hindi_2024,https://www.rottentomatoes.com/tv/hi_papa_hindi
m,hidden_strike,2023-08-20,tv,2023,https://www.rottentomatoes.com/m/hidden_strike_2023,https://www.rottentomatoes.com/m/hidden_strike,https://www.rottentomatoes.com/tv/hidden_strike_2023,https://www.rottentomatoes.com/tv/hidden_strike
tv,high_heat,2022-09-25,m,2022,https://www.rottentomatoes.com/tv/high_heat_2022,https://www.rottentomatoes.com/tv/high_heat,https://www.rottentomatoes.com/m/high_heat_2022,https://www.rottentomatoes.com/m/high_heat
tv,high_tides,2023-12-24,m,2023,https://www.rottentomatoes.com/tv/high_tides_2023,https://www.rottentomatoes.com/tv/high_tides,https://www.rottentomatoes.com/m/high_tides_2023,https://www.rottentomatoes.com/m/high_tides
tv,high_water,2022-10-23,m,2022,https://www.rottentomatoes.com/tv/high_water_2022,https://www.rottentomatoes.com/tv/high_water,https://www.rottentomatoes.com/m/high_water_2022,https://www.rottentomatoes.com/m/high_water
tv,hit_run,2021-08-29,m,2021,https://www.rottentomatoes.com/tv/hit_run_2021,https://www.rottentomatoes.com/tv/hit_run,https://www.rottentomatoes.com/m/hit_run_2021,https://www.rottentomatoes.com/m/hit_run
tv,hold_tight,2022-05-01,m,2022,https://www.rottentomatoes.com/tv/hold_tight_2022,https://www.rottentomatoes.com/tv/hold_tight,https://www.rottentomatoes.com/m/hold_tight_2022,https://www.rottentomatoes.com/m/hold_tight
m,holiday_in_the_vineyards,2023-12-24,tv,2023,https://www.rottentomatoes.com/m/holiday_in_the_vineyards_2023,https://www.rottentomatoes.com/m/holiday_in_the_vineyards,https://www.rottentomatoes.com/tv/holiday_in_the_vineyards_2023,https://www.rottentomatoes.com/tv/holiday_in_the_vineyards
m,hollyblood,2022-09-11,tv,2022,https://www.rottentomatoes.com/m/hollyblood_2022,https://www.rottentomatoes.com/m/hollyblood,https://www.rottentomatoes.com/tv/hollyblood_2022,https://www.rottentomatoes.com/tv/hollyblood
tv,holy_family,2023-11-26,m,2023,https://www.rottentomatoes.com/tv/holy_family_2023,https://www.rottentomatoes.com/tv/holy_family,https://www.rottentomatoes.com/m/holy_family_2023,https://www.rottentomatoes.com/m/holy_family
m,home,2023-04-16,tv,2023,https://www.rottentomatoes.com/m/home_2023,https://www.rottentomatoes.com/m/home,https://www.rottentomatoes.com/tv/home_2023,https://www.rottentomatoes.com/tv/home
m,home_team,2022-02-13,tv,2022,https://www.rottentomatoes.com/m/home_team_2022,https://www.rottentomatoes.com/m/home_team,https://www.rottentomatoes.com/tv/home_team_2022,https://www.rottentomatoes.com/tv/home_team
m,homefront,2022-07-03,tv,2022,https://www.rottentomatoes.com/m/homefront_2022,https://www.rottentomatoes.com/m/homefront,https://www.rottentomatoes.com/tv/homefront_2022,https://www.rottentomatoes.com/tv/homefront
tv,hometown_chachacha,2021-12-19,m,2021,https://www.rottentomatoes.com/tv/hometown_chachacha_2021,https://www.rottentomatoes.com/tv/hometown_chachacha,https://www.rottentomatoes.com/m/hometown_chachacha_2021,https://www.rottentomatoes.com/m/hometown_chachacha
tv,homicide,2024-03-24,m,2024,https://www.rottentomatoes.com/tv/homicide_2024,https://www.rottentomatoes.com/tv/homicide,https://www.rottentomatoes.com/m/homicide_2024,https://www.rottentomatoes.com/m/homicide
m,honest_thief,2023-01-08,tv,2023,https://www.rottentomatoes.com/m/honest_thief_2023,https://www.rottentomatoes.com/m/honest_thief,https://www.rottentomatoes.com/tv/honest_thief_2023,https://www.rottentomatoes.com/tv/honest_thief
m,honeymoon_with_my_mother,2022-05-22,tv,2022,https://www.rottentomatoes.com/m/honeymoon_with_my_mother_2022,https://www.rottentomatoes.com/m/honeymoon_with_my_mother,https://www.rottentomatoes.com/tv/honeymoon_with_my_mother_2022,https://www.rottentomatoes.com/tv/honeymoon_with_my_mother
tv,hospital_playlist,2021-09-19,m,2021,https://www.rottentomatoes.com/tv/hospital_playlist_2021,https://www.rottentomatoes.com/tv/hospital_playlist,https://www.rottentomatoes.com/m/hospital_playlist_2021,https://www.rottentomatoes.com/m/hospital_playlist
tv,hot_skull,2022-12-11,m,2022,https://www.rottentomatoes.com/tv/hot_skull_2022,https://www.rottentomatoes.com/tv/hot_skull,https://www.rottentomatoes.com/m/hot_skull_2022,https://www.rottentomatoes.com/m/hot_skull
tv,hot_wheels_lets_race,2024-03-24,m,2024,https://www.rottentomatoes.com/tv/hot_wheels_lets_race_2024,https://www.rottentomatoes.com/tv/hot_wheels_lets_race,https://www.rottentomatoes.com/m/hot_wheels_lets_race_2024,https://www.rottentomatoes.com/m/hot_wheels_lets_race
tv,hotel_del_luna,2021-09-12,m,2021,https://www.rottentomatoes.com/tv/hotel_del_luna_2021,https://www.rottentomatoes.com/tv/hotel_del_luna,https://www.rottentomatoes.com/m/hotel_del_luna_2021,https://www.rottentomatoes.com/m/hotel_del_luna
m,hotel_transylvania_2,2023-10-29,tv,2023,https://www.rottentomatoes.com/m/hotel_transylvania_2_2023,https://www.rottentomatoes.com/m/hotel_transylvania_2,https://www.rottentomatoes.com/tv/hotel_transylvania_2_2023,https://www.rottentomatoes.com/tv/hotel_transylvania_2
m,hotel_transylvania_3_summer_vacation,2022-01-30,tv,2022,https://www.rottentomatoes.com/m/hotel_transylvania_3_summer_vacation_2022,https://www.rottentomatoes.com/m/hotel_transylvania_3_summer_vacation,https://www.rottentomatoes.com/tv/hotel_transylvania_3_summer_vacation_2022,https://www.rottentomatoes.com/tv/hotel_transylvania_3_summer_vacation
tv,house_of_ninjas,2024-03-10,m,2024,https://www.rottentomatoes.com/tv/house_of_ninjas_2024,https://www.rottentomatoes.com/tv/house_of_ninjas,https://www.rottentomatoes.com/m/house_of_ninjas_2024,https://www.rottentomatoes.com/m/house_of_ninjas
tv,house_of_secrets_the_burari_deaths,2021-10-17,m,2021,https://www.rottentomatoes.com/tv/house_of_secrets_the_burari_deaths_2021,https://www.rottentomatoes.com/tv/house_of_secrets_the_burari_deaths,https://www.rottentomatoes.com/m/house_of_secrets_the_burari_deaths_2021,https://www.rottentomatoes.com/m/house_of_secrets_the_burari_deaths
tv,house_md,2024-02-18,m,2024,https://www.rottentomatoes.com/tv/house_md_2024,https://www.rottentomatoes.com/tv/house_md,https://www.rottentomatoes.com/m/house_md_2024,https://www.rottentomatoes.com/m/house_md
m,how_i_became_a_gangster,2023-01-15,tv,2023,https://www.rottentomatoes.com/m/how_i_became_a_gangster_2023,https://www.rottentomatoes.com/m/how_i_became_a_gangster,https://www.rottentomatoes.com/tv/how_i_became_a_gangster_2023,https://www.rottentomatoes.com/tv/how_i_became_a_gangster
m,how_i_became_a_superhero,2021-07-18,tv,2021,https://www.rottentomatoes.com/m/how_i_became_a_superhero_2021,https://www.rottentomatoes.com/m/how_i_became_a_superhero,https://www.rottentomatoes.com/tv/how_i_became_a_superhero_2021,https://www.rottentomatoes.com/tv/how_i_became_a_superhero
